,ndkl.before,ndkl.after
0,0.2511402038872524,0.4723749316895202
1,0.2511402038872524,0.4476382996026701
2,0.2511402038872524,0.4435932292236151
3,0.2511402038872524,0.4723749316895202
4,0.2511402038872524,0.2787761890533088
